"location_iso3","year","disease","vaccine","target_deaths_averted","observed_deaths_averted","region","income_group","coverage","pop"
"ARM",2020,"Measles","MCV2",23.1765493865172,22.6937046076315,"EURO","Upper middle income",0.94,38215
"ARM",2020,"PCV","PCV3",19.5495415721306,19.5495415721306,"EURO","Upper middle income",0.92,36172
"ARM",2020,"Rota","Rota",3.25854939039022,3.25854939039022,"EURO","Upper middle income",0.92,36172
"ARM",2020,"D","DTP3",1.11674260632992,1.10460409973938,"EURO","Upper middle income",0.91,36172
"ARM",2020,"P","DTP3",43.382886713941,42.9113335974851,"EURO","Upper middle income",0.91,36172
"ARM",2020,"T","DTP3",4.5857787245809,4.53593330366154,"EURO","Upper middle income",0.91,36172
"ARM",2020,"TB","BCG",4.50434037751113,4.50434037751113,"EURO","Upper middle income",0.99,36172
"ARM",2020,"Rubella","Rubella",7.74571584593057,7.66418199492077,"EURO","Upper middle income",0.94,36172
"ARM",2021,"HPV","HPV",60.8141588850396,0,"EURO","Upper middle income",0,15941
"ARM",2021,"HepB","HepB",160.643840044343,162.389968740477,"EURO","Upper middle income",0.93,34705
"ARM",2021,"HepB","HepB_BD",60.1413153698081,58.8883712996037,"EURO","Upper middle income",0.94,34705
"ARM",2021,"Hib","Hib3",21.2431806186896,21.4740847558493,"EURO","Upper middle income",0.93,34705
"ARM",2021,"Measles","MCV1",172.868278691149,171.048612599663,"EURO","Upper middle income",0.94,34705
"ARM",2021,"Measles","MCV2",22.6064602481337,22.1354923262976,"EURO","Upper middle income",0.94,37275
"ARM",2021,"PCV","PCV3",18.7566858415568,18.9605628615737,"EURO","Upper middle income",0.93,34705
"ARM",2021,"Rota","Rota",3.12639490748349,3.12639490748349,"EURO","Upper middle income",0.92,34705
"ARM",2021,"D","DTP3",1.07145173484132,1.08309794935046,"EURO","Upper middle income",0.93,34705
"ARM",2021,"P","DTP3",41.62344032421,42.0758690233862,"EURO","Upper middle income",0.93,34705
"ARM",2021,"T","DTP3",4.39979682175661,4.44762070025397,"EURO","Upper middle income",0.93,34705
"ARM",2021,"TB","BCG",4.32166130713048,4.27800816261401,"EURO","Upper middle income",0.98,34705
"ARM",2021,"Rubella","Rubella",7.43157880219563,7.35335165690936,"EURO","Upper middle income",0.94,34705
"ARM",2022,"HPV","HPV",68.5450453556976,0,"EURO","Upper middle income",0,16570
"ARM",2022,"HepB","HepB",154.870717518019,161.397535703991,"EURO","Upper middle income",0.96,33415
"ARM",2022,"HepB","HepB_BD",57.9058364236317,57.9058364236317,"EURO","Upper middle income",0.96,33415
"ARM",2022,"Hib","Hib3",20.4797558616204,21.3428476400022,"EURO","Upper middle income",0.96,33415
"ARM",2022,"Measles","MCV1",166.442689308882,166.442689308882,"EURO","Upper middle income",0.95,33415
"ARM",2022,"Measles","MCV2",21.8144002324647,21.359933560955,"EURO","Upper middle income",0.94,35969
"ARM",2022,"PCV","PCV3",18.0826192510098,18.2557904630309,"EURO","Upper middle income",0.93,33415
"ARM",2022,"Rota","Rota",3.01404039167015,3.01018544398677,"EURO","Upper middle income",0.92,33415
"ARM",2022,"D","DTP3",1.03294654133639,1.04283872576129,"EURO","Upper middle income",0.93,33415
"ARM",2022,"P","DTP3",40.1276019472609,40.5118906041334,"EURO","Upper middle income",0.93,33415
"ARM",2022,"T","DTP3",4.24167954731944,4.28230069727665,"EURO","Upper middle income",0.93,33415
"ARM",2022,"TB","BCG",4.16102326978144,4.11899273170284,"EURO","Upper middle income",0.98,33415
"ARM",2022,"Rubella","Rubella",7.15534377396245,7.15534377396245,"EURO","Upper middle income",0.95,33415
"ATG",2019,"HepB","HepB",7.19993598299528,7.19993598299528,"PAHO","High income",0.99,985
"ATG",2019,"Hib","Hib3",0.326833890866961,0.326833890866961,"PAHO","High income",0.99,985
"ATG",2019,"Measles","MCV1",4.43512007879001,4.43512007879001,"PAHO","High income",0.93,985
"ATG",2019,"Measles","MCV2",0.686494697751666,0.686494697751666,"PAHO","High income",0.8,985
"ATG",2019,"D","DTP3",0.0625138006817364,0.0625138006817364,"PAHO","High income",0.95,985
"ATG",2019,"P","DTP3",1.56514617576916,1.56514617576916,"PAHO","High income",0.95,985
"ATG",2019,"T","DTP3",0.175637174762155,0.175637174762155,"PAHO","High income",0.95,985
"ATG",2019,"Rubella","Rubella",1.15683937877031,1.15683937877031,"PAHO","High income",0.93,985
"ATG",2020,"HepB","HepB",7.70429698078886,7.39301225429234,"PAHO","High income",0.95,1054
"ATG",2020,"Hib","Hib3",0.349728853780484,0.349728853780484,"PAHO","High income",0.99,1054
"ATG",2020,"Measles","MCV1",4.74580361730423,4.54168303161373,"PAHO","High income",0.89,1054
"ATG",2020,"Measles","MCV2",0.734584174040869,0.734584174040869,"PAHO","High income",0.8,1054
"ATG",2020,"D","DTP3",0.0668929400188326,0.0675970762295572,"PAHO","High income",0.96,1054
"ATG",2020,"P","DTP3",1.67478585711745,1.69241518192921,"PAHO","High income",0.96,1054
"ATG",2020,"T","DTP3",0.187940692588134,0.189919015668009,"PAHO","High income",0.96,1054
"ATG",2020,"Rubella","Rubella",1.23787685809533,1.18463484269338,"PAHO","High income",0.89,1054
"ATG",2021,"HepB","HepB",8.20134839890427,7.62145507776962,"PAHO","High income",0.92,1122
"ATG",2021,"Hib","Hib3",0.372292005637289,0.345968328471016,"PAHO","High income",0.92,1122
"ATG",2021,"Measles","MCV1",5.05198449583999,4.61740518436988,"PAHO","High income",0.85,1122
"ATG",2021,"Measles","MCV2",0.781976701398345,0.742877866328428,"PAHO","High income",0.76,1122
"ATG",2021,"D","DTP3",0.0712086135684347,0.0689599205083789,"PAHO","High income",0.92,1122
"ATG",2021,"P","DTP3",1.78283655757664,1.72653645575843,"PAHO","High income",0.92,1122
"ATG",2021,"T","DTP3",0.200065898561562,0.19374802808067,"PAHO","High income",0.92,1122
"ATG",2021,"Rubella","Rubella",1.31773988119826,1.20438591292314,"PAHO","High income",0.85,1122
"ATG",2022,"HepB","HepB",8.22327713793877,8.22327713793877,"PAHO","High income",0.99,1125
"ATG",2022,"Hib","Hib3",0.373287438807442,0.373287438807442,"PAHO","High income",0.99,1125
"ATG",2022,"Measles","MCV1",5.08847787555983,5.39229844195445,"PAHO","High income",0.99,1125
"ATG",2022,"Measles","MCV2",0.816165111364017,0.891876836070138,"PAHO","High income",0.91,1125
"ATG",2022,"D","DTP3",0.071491036319522,0.0744052850753769,"PAHO","High income",0.99,1125
"ATG",2022,"P","DTP3",1.7899075224515,1.8628710160437,"PAHO","High income",0.99,1125
"ATG",2022,"T","DTP3",0.200859386296247,0.209047185029496,"PAHO","High income",0.99,1125
"ATG",2022,"Rubella","Rubella",1.32725867166488,1.40650604017841,"PAHO","High income",0.99,1125
"AUS",2019,"HPV","HPV",538.264891788743,538.264891788743,"WPRO","High income",0.8,156217
"AUS",2019,"HepB","HepB",2639.23218841795,2639.23218841795,"WPRO","High income",0.95,303046
"AUS",2019,"Hib","Hib3",39.4314624948612,39.4314624948612,"WPRO","High income",0.95,303046
"AUS",2019,"Measles","MCV1",903.929436086533,903.929436086533,"WPRO","High income",0.94,303046
"AUS",2019,"Measles","MCV2",136.530969703684,136.530969703684,"WPRO","High income",0.94,303046
"AUS",2019,"PCV","PCV3",47.2056153626166,47.2056153626166,"WPRO","High income",0.96,303046
"AUS",2019,"Rota","Rota",10.439550713606,10.439550713606,"WPRO","High income",0.92,303046
"AUS",2019,"D","DTP3",1.30394800432414,1.30394800432414,"WPRO","High income",0.95,303046
"AUS",2019,"P","DTP3",53.5669615392264,53.5669615392264,"WPRO","High income",0.95,303046
"AUS",2019,"T","DTP3",8.70296706389111,8.70296706389111,"WPRO","High income",0.95,303046
"AUS",2019,"Rubella","Rubella",181.164874399186,181.164874399186,"WPRO","High income",0.94,303046
"AUS",2020,"HPV","HPV",1232.99337153891,0,"WPRO","High income",0,154871
"AUS",2020,"HepB","HepB",2683.52623919009,2683.52623919009,"WPRO","High income",0.95,308132
"AUS",2020,"Hib","Hib3",40.0932379951116,40.0932379951116,"WPRO","High income",0.95,308132
"AUS",2020,"Measles","MCV1",919.100021119617,909.322361320472,"WPRO","High income",0.93,308132
"AUS",2020,"Measles","MCV2",138.822359499005,138.822359499005,"WPRO","High income",0.94,308132
"AUS",2020,"PCV","PCV3",47.9978639312638,48.4978416805478,"WPRO","High income",0.97,308132
"AUS",2020,"Rota","Rota",10.614756969189,10.7301347623324,"WPRO","High income",0.93,308132
"AUS",2020,"D","DTP3",1.32583207324434,1.32583207324434,"WPRO","High income",0.95,308132
"AUS",2020,"P","DTP3",54.4659721395594,54.4659721395594,"WPRO","High income",0.95,308132
"AUS",2020,"T","DTP3",8.84902835652309,8.84902835652309,"WPRO","High income",0.95,308132
"AUS",2020,"Rubella","Rubella",184.205351921391,182.245720517972,"WPRO","High income",0.93,308132
"AUS",2021,"HPV","HPV",1240.22659567,0,"WPRO","High income",0,155783
"AUS",2021,"HepB","HepB",2591.4371135777,2591.4371135777,"WPRO","High income",0.95,297558
"AUS",2021,"Hib","Hib3",38.7173799259713,38.7173799259713,"WPRO","High income",0.95,297558
"AUS",2021,"Measles","MCV1",887.559760376433,878.117635266045,"WPRO","High income",0.93,297558
"AUS",2021,"Measles","MCV2",134.058467305586,134.058467305586,"WPRO","High income",0.94,297558
"AUS",2021,"PCV","PCV3",46.3507470683311,46.3507470683311,"WPRO","High income",0.96,297558
"AUS",2021,"Rota","Rota",10.250496067393,10.5847513739384,"WPRO","High income",0.95,297558
"AUS",2021,"D","DTP3",1.2803342075813,1.2803342075813,"WPRO","High income",0.95,297558
"AUS",2021,"P","DTP3",52.5968926885329,52.5968926885329,"WPRO","High income",0.95,297558
"AUS",2021,"T","DTP3",8.54536101317065,8.54536101317065,"WPRO","High income",0.95,297558
"AUS",2021,"Rubella","Rubella",177.884076003224,175.991692215955,"WPRO","High income",0.93,297558
"AUS",2022,"HPV","HPV",1249.87089451147,0,"WPRO","High income",0,157063
"AUS",2022,"HepB","HepB",2613.00248965988,2582.16907138766,"WPRO","High income",0.94,299648
"AUS",2022,"Hib","Hib3",39.03957754159,38.5789106925249,"WPRO","High income",0.94,299648
"AUS",2022,"Measles","MCV1",896.307030437282,912.810728958496,"WPRO","High income",0.96,299648
"AUS",2022,"Measles","MCV2",135.379669178199,130.691559672249,"WPRO","High income",0.91,299648
"AUS",2022,"PCV","PCV3",46.6763073334654,46.6763073334654,"WPRO","High income",0.96,299648
"AUS",2022,"Rota","Rota",10.3890293827997,9.8736898357336,"WPRO","High income",0.88,299648
"AUS",2022,"D","DTP3",1.29098887041402,1.27575520723008,"WPRO","High income",0.94,299648
"AUS",2022,"P","DTP3",53.0345925908919,52.4087846237266,"WPRO","High income",0.94,299648
"AUS",2022,"T","DTP3",8.61647364910594,8.51479929666816,"WPRO","High income",0.94,299648
"AUS",2022,"Rubella","Rubella",179.637197451254,182.944856600692,"WPRO","High income",0.96,299648
"AUT",2019,"HepB","HepB",580.985668415844,580.985668415844,"EURO","High income",0.85,84185
"AUT",2019,"Hib","Hib3",8.9331349955104,8.9331349955104,"EURO","High income",0.85,84185
"AUT",2019,"Measles","MCV1",202.636522090426,202.636522090426,"EURO","High income",0.95,84185
"AUT",2019,"Measles","MCV2",29.6423506431969,29.6423506431969,"EURO","High income",0.86,84185
"AUT",2019,"Rota","Rota",1.84861676903751,1.84861676903751,"EURO","High income",0.61,84185
"AUT",2019,"D","DTP3",0.400654124774286,0.400654124774286,"EURO","High income",0.85,84185
"AUT",2019,"P","DTP3",15.0997886993106,15.0997886993106,"EURO","High income",0.85,84185
"AUT",2019,"T","DTP3",2.36861117624245,2.36861117624245,"EURO","High income",0.85,84185
"AUT",2019,"Rubella","Rubella",48.4839181821088,48.4839181821088,"EURO","High income",0.95,84185
"AUT",2020,"HepB","HepB",575.492236188499,575.492236188499,"EURO","High income",0.85,83389
"AUT",2020,"Hib","Hib3",8.8486689331902,8.8486689331902,"EURO","High income",0.85,83389
"AUT",2020,"Measles","MCV1",200.720519577105,200.720519577105,"EURO","High income",0.95,83389
"AUT",2020,"Measles","MCV2",29.3620713640856,30.0449102330178,"EURO","High income",0.88,83389
"AUT",2020,"Rota","Rota",1.83113742060069,1.83113742060069,"EURO","High income",0.61,83389
"AUT",2020,"D","DTP3",0.396865793321886,0.396865793321886,"EURO","High income",0.85,83389
"AUT",2020,"P","DTP3",14.9570146682522,14.9570146682522,"EURO","High income",0.85,83389
"AUT",2020,"T","DTP3",2.34621509028546,2.34621509028546,"EURO","High income",0.85,83389
"AUT",2020,"Rubella","Rubella",48.0254849829289,48.0254849829289,"EURO","High income",0.95,83389
"AUT",2021,"HepB","HepB",575.989129555796,582.765472256453,"EURO","High income",0.86,83461
"AUT",2021,"Hib","Hib3",8.85630907953072,8.96050095105461,"EURO","High income",0.86,83461
"AUT",2021,"Measles","MCV1",200.893826337104,209.352513761824,"EURO","High income",0.99,83461
"AUT",2021,"Measles","MCV2",29.3874232586786,33.1462797219979,"EURO","High income",0.97,83461
"AUT",2021,"Rota","Rota",1.83271846719297,1.83271846719297,"EURO","High income",0.61,83461
"AUT",2021,"D","DTP3",0.397208456468334,0.401881497132667,"EURO","High income",0.86,83461
"AUT",2021,"P","DTP3",14.9699289022173,15.1460457128316,"EURO","High income",0.86,83461
"AUT",2021,"T","DTP3",2.34824086690468,2.37586723004474,"EURO","High income",0.86,83461
"AUT",2021,"Rubella","Rubella",48.0669513024527,50.0908229362402,"EURO","High income",0.99,83461
"AUT",2022,"HepB","HepB",590.677624517222,578.099383724004,"EURO","High income",0.84,84764
"AUT",2022,"Hib","Hib3",9.0821568336226,8.88875598206936,"EURO","High income",0.84,84764
"AUT",2022,"Measles","MCV1",204.030197285418,204.030197285418,"EURO","High income",0.95,84764
"AUT",2022,"Measles","MCV2",30.0789871151191,32.6226148850572,"EURO","High income",0.94,84764
"AUT",2022,"Rota","Rota",2.04024773838998,1.86133101871706,"EURO","High income",0.61,84764
"AUT",2022,"D","DTP3",0.407337804596779,0.398663711017245,"EURO","High income",0.84,84764
"AUT",2022,"P","DTP3",15.3516821575655,15.0247743033588,"EURO","High income",0.84,84764
"AUT",2022,"T","DTP3",2.40812415700834,2.35684412836061,"EURO","High income",0.84,84764
"AUT",2022,"Rubella","Rubella",48.8173765016127,48.8173765016127,"EURO","High income",0.95,84764
"AZE",2019,"HPV","HPV",0,0,"EURO","Upper middle income",0,80171
"AZE",2019,"HepB","HepB",519.357006257219,519.357006257219,"EURO","Upper middle income",0.94,140468
"AZE",2019,"HepB","HepB_BD",437.760915530831,437.760915530831,"EURO","Upper middle income",0.98,140468
"AZE",2019,"Hib","Hib3",203.908978366933,203.908978366933,"EURO","Upper middle income",0.94,140468
"AZE",2019,"Measles","MCV1",669.041058185101,669.041058185101,"EURO","Upper middle income",0.98,140468
"AZE",2019,"Measles","MCV2",103.768800706009,103.768800706009,"EURO","Upper middle income",0.97,168007
"AZE",2019,"PCV","PCV3",185.062059701062,185.062059701062,"EURO","Upper middle income",0.95,140468
"AZE",2019,"D","DTP3",12.3703725138729,12.3703725138729,"EURO","Upper middle income",0.94,140468
"AZE",2019,"P","DTP3",405.996966205937,405.996966205937,"EURO","Upper middle income",0.94,140468
"AZE",2019,"T","DTP3",36.429411620847,36.429411620847,"EURO","Upper middle income",0.94,140468
"AZE",2019,"TB","BCG",63.1989587058842,63.1989587058842,"EURO","Upper middle income",0.96,140468
"AZE",2019,"Rubella","Rubella",40.4320435164739,40.4320435164739,"EURO","Upper middle income",0.98,140468
"AZE",2020,"HepB","HepB",534.889503219421,449.534795258875,"EURO","Upper middle income",0.79,144669
"AZE",2020,"HepB","HepB_BD",450.853104542884,450.853104542884,"EURO","Upper middle income",0.98,144669
"AZE",2020,"Hib","Hib3",210.007318331334,176.495512214632,"EURO","Upper middle income",0.79,144669
"AZE",2020,"Measles","MCV1",689.05018115571,576.552192395594,"EURO","Upper middle income",0.82,144669
"AZE",2020,"Measles","MCV2",89.5079791955897,72.898251097439,"EURO","Upper middle income",0.79,144918
"AZE",2020,"PCV","PCV3",190.596741712653,158.496237845259,"EURO","Upper middle income",0.79,144669
"AZE",2020,"D","DTP3",12.7403353162961,10.7073030849722,"EURO","Upper middle income",0.79,144669
"AZE",2020,"P","DTP3",418.139185466061,351.414847359775,"EURO","Upper middle income",0.79,144669
"AZE",2020,"T","DTP3",37.5189121349796,31.5318516879084,"EURO","Upper middle income",0.79,144669
"AZE",2020,"TB","BCG",65.0890605477515,63.7330384530067,"EURO","Upper middle income",0.94,144669
"AZE",2020,"Rubella","Rubella",41.6412514130248,34.8426797537555,"EURO","Upper middle income",0.82,144669
"AZE",2021,"HepB","HepB",480.261404524698,454.715585135086,"EURO","Upper middle income",0.89,129894
"AZE",2021,"HepB","HepB_BD",404.807617122489,404.807617122489,"EURO","Upper middle income",0.98,129894
"AZE",2021,"Hib","Hib3",188.55933619041,178.529584265388,"EURO","Upper middle income",0.89,129894
"AZE",2021,"Measles","MCV1",618.677700343818,587.112511550766,"EURO","Upper middle income",0.93,129894
"AZE",2021,"Measles","MCV2",86.4648388438275,80.2251082056132,"EURO","Upper middle income",0.9,139991
"AZE",2021,"PCV","PCV3",171.131155728064,162.124252795008,"EURO","Upper middle income",0.9,129894
"AZE",2021,"D","DTP3",11.4391688307444,10.8307024035772,"EURO","Upper middle income",0.89,129894
"AZE",2021,"P","DTP3",375.434760431942,355.464826366413,"EURO","Upper middle income",0.89,129894
"AZE",2021,"T","DTP3",33.6871173012949,31.8952493597367,"EURO","Upper middle income",0.89,129894
"AZE",2021,"TB","BCG",58.4415350267828,57.8327690369205,"EURO","Upper middle income",0.95,129894
"AZE",2021,"Rubella","Rubella",37.3884433502924,35.4808697099713,"EURO","Upper middle income",0.93,129894
"AZE",2022,"HepB","HepB",464.381996465253,408.889696230044,"EURO","Upper middle income",0.83,125247
"AZE",2022,"HepB","HepB_BD",390.325493261739,390.325493261739,"EURO","Upper middle income",0.98,125247
"AZE",2022,"Hib","Hib3",182.324792638552,160.537509301917,"EURO","Upper middle income",0.83,125247
"AZE",2022,"Measles","MCV1",596.544304855977,566.108370934753,"EURO","Upper middle income",0.93,125247
"AZE",2022,"Measles","MCV2",89.0700683960363,83.5605796292712,"EURO","Upper middle income",0.91,144209
"AZE",2022,"PCV","PCV3",165.221561209086,144.165655761601,"EURO","Upper middle income",0.83,125247
"AZE",2022,"D","DTP3",11.060943081157,9.73919249862756,"EURO","Upper middle income",0.83,125247
"AZE",2022,"P","DTP3",363.021350350616,319.641353023448,"EURO","Upper middle income",0.83,125247
"AZE",2022,"T","DTP3",32.5732832997827,28.6808705226364,"EURO","Upper middle income",0.83,125247
"AZE",2022,"TB","BCG",56.3507701471928,56.3507701471928,"EURO","Upper middle income",0.96,125247
"AZE",2022,"Rubella","Rubella",36.0508596570593,34.2115300827196,"EURO","Upper middle income",0.93,125247
"BDI",2019,"HepB","HepB",2441.98186074785,2441.98186074785,"AFRO","Low income",0.93,410607
"BDI",2019,"Hib","Hib3",1575.63158048801,1575.63158048801,"AFRO","Low income",0.93,410607
"BDI",2019,"Measles","MCV1",9753.80600776944,9753.80600776944,"AFRO","Low income",0.92,410607
"BDI",2019,"Measles","MCV2",910.217654180994,910.217654180994,"AFRO","Low income",0.8,408737
"BDI",2019,"PCV","PCV3",1370.47210077379,1370.47210077379,"AFRO","Low income",0.93,410607
"BDI",2019,"Rota","Rota",381.10137545285,381.10137545285,"AFRO","Low income",0.95,410607
"BDI",2019,"D","DTP3",23.9874559939952,23.9874559939952,"AFRO","Low income",0.93,410607
"BDI",2019,"P","DTP3",2091.01005744155,2091.01005744155,"AFRO","Low income",0.93,410607
"BDI",2019,"T","DTP3",136.327695141015,136.327695141015,"AFRO","Low income",0.93,410607
"BDI",2019,"TB","BCG",446.706110228486,446.706110228486,"AFRO","Low income",0.93,410607
"BDI",2019,"Rubella","Rubella",178.304112538778,178.304112538778,"AFRO","Low income",0.92,410607
"BDI",2020,"HepB","HepB",2479.788519399,2479.788519399,"AFRO","Low income",0.93,416964
"BDI",2020,"Hib","Hib3",1600.02544118002,1600.02544118002,"AFRO","Low income",0.93,416964
"BDI",2020,"Measles","MCV1",9904.81401491835,9689.49197111578,"AFRO","Low income",0.9,416964
"BDI",2020,"Measles","MCV2",903.741820237998,937.632138496923,"AFRO","Low income",0.83,405829
"BDI",2020,"PCV","PCV3",1391.6896911817,1391.6896911817,"AFRO","Low income",0.93,416964
